"id_jugador","jugador_nombre_limpio","seleccion","foto_url","thesportsdb_id","nombre_api","estado_foto","error_api"
"179","EDERSON SANTANA DE MORAES","Brazil","https://r2.thesportsdb.com/images/media/player/cutout/xhlait1769179027.png","34146911","Ederson","encontrada",""
"180","ROGER IBANEZ DA SILVA","Brazil","https://r2.thesportsdb.com/images/media/player/cutout/v5oj711771663666.png","34169366","Roger Ibañez","encontrada",""
"181","IGOR THIAGO NASCIMENTO RODRIGUES","Brazil","https://r2.thesportsdb.com/images/media/player/cutout/irs8wu1765971888.png","34249031","Igor Thiago","encontrada",""
"182","RAYAN Vitor SIMPLICIO ROCHA","Brazil","https://r2.thesportsdb.com/images/media/player/cutout/0atutm1771748327.png","34235442","Rayan","encontrada",""
"183","VOZINHA Josimar José ÉVORA DIAS","Cabo Verde","https://www.thesportsdb.com/images/media/player/cutout/2n8loj1781913909.png","34228061","Vozinha","encontrada",""
"184","STOPIRA Ianique DOS SANTOS TAVARES","Cabo Verde","https://r2.thesportsdb.com/images/media/player/cutout/mtv4pd1779198227.png","34420892","Stopira","encontrada",""
"185","DINEY BORGES Edilson Alberto MONTEIRO SANCHES","Cabo Verde","https://r2.thesportsdb.com/images/media/player/cutout/kh64f51779202283.png","34236674","Diney","encontrada",""
"186","PICO LOPES Roberto Carlos","Cabo Verde","https://r2.thesportsdb.com/images/media/player/cutout/73sp9f1705487377.png","34228062","Pico","encontrada",""
"187","LOGAN COSTA Evans","Cabo Verde","https://r2.thesportsdb.com/images/media/player/cutout/tia4oq1762888798.png","34216644","Logan Costa","encontrada",""
"188","KEVIN PINA Lenini GONÇALVES PEREIRA DE L.","Cabo Verde","https://r2.thesportsdb.com/images/media/player/cutout/utdzem1705487819.png","34217327","Kevin Pina","encontrada",""
"189","JOVANE CABRAL Eduardo BORGES","Cabo Verde","https://r2.thesportsdb.com/images/media/player/cutout/b4t16t1707691652.png","34191424","Jovane Cabral","encontrada",""
"190","JOAO PAULO MOREIRA FERNANDES","Cabo Verde","https://r2.thesportsdb.com/images/media/player/cutout/hpvvx91705487578.png","34228063","João Paulo","encontrada",""
"191","GILSON BENCHIMOL TAVARES","Cabo Verde","https://r2.thesportsdb.com/images/media/player/cutout/9b75b21779193029.png","34217387","Benchimol","encontrada",""
"192","JAMIRO MONTEIRO Gregory ALVARENGA","Cabo Verde","https://r2.thesportsdb.com/images/media/player/cutout/2uh5az1764539734.png","34180931","Jamiro Monteiro","encontrada",""
"193","GARRY RODRIGUES MENDES","Cabo Verde","https://r2.thesportsdb.com/images/media/player/cutout/a5dkph1669547130.png","34200572","Garry Rodrigues","encontrada",""
"194","MARCIO ROSA Salomão BRAZÃO DA","Cabo Verde","https://r2.thesportsdb.com/images/media/player/cutout/9j7xgs1779196866.png","34251826","Márcio Rosa","encontrada",""
"195","SIDNY LOPES CABRAL","Cabo Verde","https://r2.thesportsdb.com/images/media/player/cutout/cci2o11779193731.png","34419643","Sidny Lopes Cabral","encontrada",""
"196","DEROY DUARTE D'ENCARNAÇÃO D.","Cabo Verde","https://r2.thesportsdb.com/images/media/player/cutout/0sfigd1700769748.png","34174204","Deroy Duarte","encontrada",""
"197","LAROS DUARTE Michael D'ENCARNAÇÃO L.","Cabo Verde","https://r2.thesportsdb.com/images/media/player/cutout/1vfffl1779198707.png","34178305","Laros Duarte","encontrada",""
"198","YANNICK SEMEDO Jair MONTEIRO Y.","Cabo Verde","https://r2.thesportsdb.com/images/media/player/cutout/b4l7cr1779197962.png","34419644","Yannick Semedo","encontrada",""
"199","WILLY SEMEDO Johnson AFONSO","Cabo Verde","https://r2.thesportsdb.com/images/media/player/cutout/58xrid1779197428.png","34174913","Willy Semedo","encontrada",""
"200","TELMO ARCANJO Emanuel GOMES","Cabo Verde","https://r2.thesportsdb.com/images/media/player/cutout/r671mi1779192802.png","34191701","Telmo Arcanjo","encontrada",""
"201","DAILON LIVRAMENTO ROCHA","Cabo Verde","https://r2.thesportsdb.com/images/media/player/cutout/zb6vte1741897417.png","34244600","Dailon Livramento","encontrada",""
"202","RYAN MENDES Isaac DA GRACA","Cabo Verde","https://r2.thesportsdb.com/images/media/player/cutout/owa7n21705487718.png","34221492","Ryan Mendes","encontrada",""
"203","NUNO DA COSTA Miguel JOIA","Cabo Verde","https://r2.thesportsdb.com/images/media/player/cutout/qoetyz1680955675.png","34169674","Nuno da Costa","encontrada",""
"204","STEVEN MOREIRA","Cabo Verde","https://r2.thesportsdb.com/images/media/player/cutout/2mxyy11766428190.png","34152505","Steven Moreira","encontrada",""
"205","CJ DOS SANTOS Carlos Joaquim ANTUNES","Cabo Verde","https://r2.thesportsdb.com/images/media/player/cutout/f30sik1762902005.png","34197914","CJ dos Santos","encontrada",""
"206","WAGNER PINA Fabricio CARDOSO DE P.","Cabo Verde","https://r2.thesportsdb.com/images/media/player/cutout/9rfm5e1779195483.png","34234365","Wagner Pina","encontrada",""
"207","KELVIN PIRES SPENCER","Cabo Verde","https://r2.thesportsdb.com/images/media/player/cutout/mlg1651779196241.png","34240997","Kelvin Pires","encontrada",""
"208","HELIO VARELA Sandro OLIVEIRA ALVES","Cabo Verde","https://r2.thesportsdb.com/images/media/player/cutout/znj0qi1767870998.png","34222449","Hélio Varela","encontrada",""
"209","ST. CLAIR Dayne Tristan","Canada","https://r2.thesportsdb.com/images/media/player/cutout/at1um91776499323.png","34165162","Dayne St. Clair","encontrada",""
"210","JOHNSTON Alistair William","Canada","https://r2.thesportsdb.com/images/media/player/cutout/g6eohm1701350643.png","34180906","Alistair Johnston","encontrada",""
"211","JONES Al","Canada","","","","no_encontrada",""
"212","DE FOUGEROLLES Luc ROLLET","Canada","https://r2.thesportsdb.com/images/media/player/cutout/phdusb1767621327.png","34222598","Luc de Fougerolles","encontrada",""
"213","WATERMAN Joel Robert","Canada","https://r2.thesportsdb.com/images/media/player/cutout/c73cn41766490474.png","34172704","Joel Waterman","encontrada",""
"214","CHOINIERE Mathieu","Canada","https://r2.thesportsdb.com/images/media/player/cutout/6mihaf1759501166.png","34195775","Mathieu Choinière","encontrada",""
"215","EUSTAQUIO Stephen ANTUNES","Canada","https://r2.thesportsdb.com/images/media/player/cutout/4q6t9d1778157858.png","34163158","Stephen Eustáquio","encontrada",""
"216","KONE Ismael Kenneth Jordan","Canada","","","","no_encontrada",""
"217","LARIN Cyle Christopher","Canada","https://r2.thesportsdb.com/images/media/player/cutout/bgse2n1777485421.png","34162178","Cyle Larin","encontrada",""
"218","DAVID Jonathan Christian J.","Canada","","","","no_encontrada",""
"219","MILLAR Liam Alan","Canada","https://r2.thesportsdb.com/images/media/player/cutout/i9obah1761922181.png","34177860","Liam Millar","encontrada",""
"220","OLUWASEYI Tani Tanitoluwa Oluwatimilehin","Canada","https://r2.thesportsdb.com/images/media/player/cutout/6kcri81762889021.png","34197853","Tani Oluwaseyi","encontrada",""
"221","CORNELIUS Derek Austin","Canada","https://r2.thesportsdb.com/images/media/player/cutout/8ifr0w1777017367.png","34200757","Derek Cornelius","encontrada",""
"222","SHAFFELBURG Jacob Everett","Canada","https://r2.thesportsdb.com/images/media/player/cutout/rj1wn11778158071.png","34180821","Jacob Shaffelburg","encontrada",""
"223","BOMBITO Moise LUMPUNGU","Canada","https://r2.thesportsdb.com/images/media/player/cutout/pz6zo51766319628.png","34218463","Moïse Bombito","encontrada",""
"224","CREPEAU Maxime","Canada","https://r2.thesportsdb.com/images/media/player/cutout/tm8isx1766759820.png","34164748","Maxime Crépeau","encontrada",""
"225","BUCHANAN Tajon Trevor","Canada","https://r2.thesportsdb.com/images/media/player/cutout/ar6mwv1762888718.png","34173210","Tajon Buchanan","encontrada",""
"226","GOODMAN Owen Olamidayo","Canada","https://r2.thesportsdb.com/images/media/player/cutout/wqc8cd1766145439.png","34222280","Owen Goodman","encontrada",""
"227","DAVIES Alphonso Boyle","Canada","https://r2.thesportsdb.com/images/media/player/cutout/11afh31756409066.png","34164270","Alphonso Davies","encontrada",""
"228","AHMED Ali","Canada","","","","no_encontrada",""
"229","OSORIO Jonathan","Canada","https://r2.thesportsdb.com/images/media/player/cutout/j30x9f1766575844.png","34180980","Jonathan Osorio","encontrada",""
"230","LARYEA Richie Richmond Mamah","Canada","https://r2.thesportsdb.com/images/media/player/cutout/milfrs1766575517.png","34180209","Richie Laryea","encontrada",""
"231","SIGUR Niko Kristian","Canada","https://r2.thesportsdb.com/images/media/player/cutout/bpkmh91780138915.png","34236351","Niko Sigur","encontrada",""
"232","DAVID Promise Oluwatobi Emmanuel","Canada","https://r2.thesportsdb.com/images/media/player/cutout/t1efon1767102514.png","34239674","Promise David","encontrada",""
"233","SALIBA Nathan Nathan-Dylan","Canada","https://r2.thesportsdb.com/images/media/player/cutout/ju6son1768082239.png","34216473","Nathan Saliba","encontrada",""
"234","FLORES Marcelo","Canada","https://r2.thesportsdb.com/images/media/player/cutout/cmcklc1780138452.png","34221227","Marcelo Flores","encontrada",""
"235","OSPINA David RAMIREZ","Colombia","https://r2.thesportsdb.com/images/media/player/cutout/emhx261610362216.png","34145434","David Ospina","encontrada",""
"236","MUNOZ Daniel MEJIA D.","Colombia","","","","no_encontrada",""
"237","LUCUMI Jhon Janer BONILLA J.","Colombia","https://r2.thesportsdb.com/images/media/player/cutout/kifz5o1758896707.png","34175625","Jhon Lucumí","encontrada",""
"238","ARIAS Santiago NARANJO","Colombia","https://r2.thesportsdb.com/images/media/player/cutout/8989q21763831492.png","34155713","Santiago Arias","encontrada",""
"239","CASTANO Kevin Duvan GIL K.","Colombia","https://r2.thesportsdb.com/images/media/player/cutout/7e88si1750270583.png","34221188","Kevin Castaño","encontrada",""
"240","RIOS Richard MONTOYA","Colombia","https://r2.thesportsdb.com/images/media/player/cutout/tszmsw1758216058.png","34222522","Richard Ríos","encontrada",""
"241","DIAZ Luis Fernando MARULANDA","Colombia","https://r2.thesportsdb.com/images/media/player/cutout/emmcyf1756408968.png","34171827","Luis Díaz","encontrada",""
"242","CARRASCAL Jorge Andres GUARDO","Colombia","https://r2.thesportsdb.com/images/media/player/cutout/bf3o7s1770029750.png","34174117","Jorge Carrascal","encontrada",""
"243","CORDOBA Jhon Andrés COPETE","Colombia","https://r2.thesportsdb.com/images/media/player/cutout/6g14e01691161946.png","34149480","Jhon Córdoba","encontrada",""
"244","RODRIGUEZ James David RUBIO","Colombia","https://r2.thesportsdb.com/images/media/player/cutout/2604ez1778161086.png","34146289","James Rodríguez","encontrada",""
"245","ARIAS Jhon Adolfo ANDRADE J.","Colombia","https://r2.thesportsdb.com/images/media/player/cutout/z3xhar1777628018.png","34196662","Jhon Arias","encontrada",""
"246","VARGAS Camilo Andres GIL C.","Colombia","https://r2.thesportsdb.com/images/media/player/cutout/ej38x01648634661.png","34191368","Camilo Vargas","encontrada",""
"247","MINA Yerry Fernando GONZALEZ Y.","Colombia","https://r2.thesportsdb.com/images/media/player/cutout/9gq0ca1764336694.png","34162095","Yerry Mina","encontrada",""
"248","PUERTA Gustavo Adolfo MOLANO","Colombia","https://r2.thesportsdb.com/images/media/player/cutout/o2v48u1779828408.png","34222028","Gustavo Puerta","encontrada",""
"249","PORTILLA Juan Camilo OROZCO","Colombia","https://r2.thesportsdb.com/images/media/player/cutout/rp7j8m1769773989.png","34347172","Juan Portilla","encontrada",""
"250","LERMA Jefferson Andrés SOLIS J.","Colombia","https://r2.thesportsdb.com/images/media/player/cutout/5h7eyz1772141174.png","34163807","Jefferson Lerma","encontrada",""
"251","MOJICA Johan Andrés PALACIO J.","Colombia","https://r2.thesportsdb.com/images/media/player/cutout/8uf3w61762524256.png","34146436","Johan Mojica","encontrada",""
"252","DITTA Willer Emilio PEREZ W.","Colombia","","","","no_encontrada",""
"253","HERNANDEZ Cucho Juan Camilo SUAREZ C.","Colombia","","","","no_encontrada",""
"254","QUINTERO Juan Fernando PANIAGUA","Colombia","https://r2.thesportsdb.com/images/media/player/cutout/ysk0b21764106676.png","34146588","Juan Fernando Quintero","encontrada",""
"255","CAMPAZ Jaminton Leandro","Colombia","https://r2.thesportsdb.com/images/media/player/cutout/rw6zrc1765295874.png","34191384","Jaminton Campaz","encontrada",""
"256","MACHADO Deiver MENA","Colombia","https://r2.thesportsdb.com/images/media/player/cutout/lgl06t1765877830.png","34193281","Deiver Machado","encontrada",""
"257","SANCHEZ Davinson MINA","Colombia","https://r2.thesportsdb.com/images/media/player/cutout/fwqgth1769178122.png","34161358","Davinson Sánchez","encontrada",""
"258","MONTERO Alvaro David PERALES","Colombia","https://r2.thesportsdb.com/images/media/player/cutout/3zayx21777984375.png","34196652","Álvaro Montero","encontrada",""
"259","SUAREZ Luis Javier CHARRIS","Colombia","https://r2.thesportsdb.com/images/media/player/cutout/lnqj5l1762290563.png","34172603","Luis Suárez","encontrada",""
"260","GOMEZ Andres Carlos HINESTROZA A.","Colombia","https://r2.thesportsdb.com/images/media/player/cutout/emzyri1767963292.png","34216757","Andrés Gómez","encontrada",""
"261","MPASI Lionel Nzau","Congo DR","https://r2.thesportsdb.com/images/media/player/cutout/so1nnt1765990609.png","34175006","Lionel Mpasi","encontrada",""
"262","WAN-BISSAKA Aaron Wan BISSAKA","Congo DR","","","","no_encontrada",""
"263","KAPUADI Steve Nkanu","Congo DR","https://r2.thesportsdb.com/images/media/player/cutout/71g6vr1779192490.png","34221918","Steve Kapuadi","encontrada",""
"264","TUANZEBE Axel","Congo DR","https://r2.thesportsdb.com/images/media/player/cutout/4u651u1765971647.png","34160942","Axel Tuanzebe","encontrada",""
"265","BATUBINSIKA Dylan Buduka","Congo DR","https://r2.thesportsdb.com/images/media/player/cutout/tr6fom1717144516.png","34200491","Dylan Batubinsika","encontrada",""
"266","MUKAU Ngalayel Ngal’ayel","Congo DR","","","","no_encontrada",""
"267","MBUKU Nathanael","Congo DR","https://r2.thesportsdb.com/images/media/player/cutout/a661rc1680190507.png","34173551","Nathanaël Mbuku","encontrada",""
"268","MOUTOUSSAMY Samuel Alain","Congo DR","https://r2.thesportsdb.com/images/media/player/cutout/6it2ci1674746503.png","34173289","Samuel Moutoussamy","encontrada",""
"269","CIPENGA Brian Kibambe","Congo DR","https://r2.thesportsdb.com/images/media/player/cutout/ge8mdw1779188106.png","34258167","Brian Cipenga","encontrada",""
"270","BONGONDA Theo Mbulofeko Batombo","Congo DR","https://r2.thesportsdb.com/images/media/player/cutout/u053iw1678567324.png","34153550","Theo Bongonda","encontrada",""
"271","KAKUTA Gael Mambenga Roméo","Congo DR","https://r2.thesportsdb.com/images/media/player/cutout/h422wa1608329703.png","34173423","Gaël Kakuta","encontrada",""
"272","KAYEMBE Joris KAYEMBE-DITU J.","Congo DR","https://r2.thesportsdb.com/images/media/player/cutout/ojo1q21767641872.png","34175563","Joris Kayembe","encontrada",""
"273","ELIA Meschack Lina","Congo DR","","34283995","Meschack Elia","no_encontrada",""
"274","SADIKI Noah Junior","Congo DR","https://r2.thesportsdb.com/images/media/player/cutout/at6ofk1756903685.png","34220648","Noah Sadiki","encontrada",""
"275","TSHIBOLA Aaron","Congo DR","https://r2.thesportsdb.com/images/media/player/cutout/mjd2xq1779357699.png","34146263","Aaron Tshibola","encontrada",""
"276","FAYULU Timothy Bruce Munzoko","Congo DR","https://r2.thesportsdb.com/images/media/player/cutout/a4de3o1779188452.png","34245532","Timothy Fayulu","encontrada",""
"277","BAKAMBU Cedric","Congo DR","https://r2.thesportsdb.com/images/media/player/cutout/y4468m1762602877.png","34196334","Cédric Bakambu","encontrada",""
"278","PICKEL Charles Monginda","Congo DR","https://r2.thesportsdb.com/images/media/player/cutout/6yag2x1762378828.png","34174910","Charles Pickel","encontrada",""
"279","MAYELE Fiston KALALA","Congo DR","https://r2.thesportsdb.com/images/media/player/cutout/px5jnt1779189866.png","34178384","Fiston Mayele","encontrada",""
"280","WISSA Yoane","Congo DR","https://r2.thesportsdb.com/images/media/player/cutout/ye9inj1766824633.png","34173364","Yoane Wissa","encontrada",""
"281","EPOLO Matthieu Luka","Congo DR","https://r2.thesportsdb.com/images/media/player/cutout/04atud1767187496.png","34237862","Matthieu Epolo","encontrada",""
"282","MBEMBA Chancel Mangulu","Congo DR","https://r2.thesportsdb.com/images/media/player/cutout/t1hca41766077569.png","34153479","Chancel Mbemba","encontrada",""
"283","BANZA Simon Bokote","Congo DR","https://r2.thesportsdb.com/images/media/player/cutout/l8hn6u1608329377.png","34173413","Simon Banza","encontrada",""
"284","KALULU Gedeon Tchingoma Kyatengwa G.","Congo DR","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Gedeon+Kalulu"
"285","KAYEMBE Edo","Congo DR","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Edo+Kayembe"
